user_id,date_of_first_purchase,purchased_lifetime,chapters_read_first_5_days,searches_first_5_days,questions_answered_first_5_days
am_206330,,false,0,0,0
am_202306,,false,0,0,0
am_205579,,false,0,2,0
am_192865,,false,0,0,0
am_190335,,false,0,0,0
am_207060,,false,0,0,0
am_198927,,false,0,0,0
am_198927,,false,0,0,0
am_202120,,false,0,0,0
am_185782,,false,0,0,0
am_187667,,false,0,0,0
am_197884,,false,0,0,0
am_205769,,false,0,0,0
am_205807,,false,0,0,0
am_193888,,false,0,5,0
am_202445,,false,0,0,0
am_185725,,false,0,0,0
am_202657,,false,0,0,0
am_188527,,false,0,0,0
am_187414,,false,0,0,0
am_202444,,false,0,0,0
am_204452,,false,0,0,0
am_207711,,false,0,0,0
am_207711,,false,0,0,0
am_205007,,false,0,0,0
am_188913,,false,0,0,0
am_190843,,false,0,0,0
am_196512,2019-07-29,false,0,0,0
am_192372,,false,0,0,0
am_205937,,false,0,0,0
am_207375,,false,0,0,0
am_203757,,false,0,0,0
am_191447,,false,0,0,0
am_192890,,false,0,0,0
am_202809,,false,0,0,0
am_201755,,false,0,0,0
am_202668,2019-11-13,false,0,0,0
am_198828,,false,0,0,0
am_205057,,false,0,0,0
am_197049,,false,0,0,0
am_193262,,false,0,2,0
am_185238,,false,0,0,0
am_198153,,false,0,0,0
am_203724,,false,0,0,0
am_199581,,false,0,0,0
am_191738,,false,0,1,0
am_195988,,false,0,0,0
am_194304,,false,0,3,0
am_205321,,false,0,3,0
am_203043,,false,0,0,0
am_206060,,false,0,0,0
am_201226,,false,0,0,0
am_187942,,false,0,0,0
am_200156,,false,0,1,0
am_185405,,false,0,1,0
am_202180,,false,0,0,0
am_194914,,false,0,0,0
am_207260,,false,0,0,0
am_199137,,false,0,0,0
am_207732,,false,0,0,0
am_188120,,false,0,0,0
am_185035,,false,0,0,0
am_204900,,false,0,0,0
am_189968,,false,0,0,0
am_200164,,false,0,0,0
am_202968,,false,0,0,0
am_206733,,false,0,0,0
am_207342,,false,0,0,0
am_202584,,false,0,0,0
am_192062,,false,0,0,0
am_192062,,false,0,0,0
am_197925,,false,0,0,0
am_201106,,false,0,0,0
am_202587,,false,0,0,0
am_185679,,false,0,0,0
am_186774,,false,0,0,0
am_205932,,false,0,0,0
am_193831,,false,0,0,0
am_190314,,false,0,0,0
am_193565,,false,0,0,0
am_185697,,false,0,0,0
am_193890,,false,0,0,0
am_192681,,false,0,0,0
am_187261,,false,0,0,0
am_203985,,false,0,0,0
am_184986,,false,0,0,0
am_199619,,false,0,0,0
am_201483,,false,0,0,0
am_198521,,false,0,0,0
am_203975,,false,0,0,0
am_203975,,false,0,0,0
am_189841,,false,0,0,0
am_190248,,false,0,0,0
am_198295,,false,0,0,0
am_200911,,false,0,0,0
am_193399,,false,0,0,0
am_192066,,false,0,0,0
am_189495,,false,0,0,0
am_187633,,false,0,0,0
am_196151,,false,0,0,0
am_191416,,false,0,0,0
am_191416,,false,0,0,0
am_194901,,false,0,0,0
am_190091,,false,0,0,0
am_207745,,false,0,0,0
am_198346,,false,0,0,0
am_189628,,false,0,0,0
am_205621,,false,0,0,0
am_205621,,false,0,0,0
am_187677,,false,0,0,0
am_201202,,false,0,0,0
am_204121,,false,0,0,0
am_203912,,false,0,0,0
am_193845,,false,0,4,0
am_187805,,false,0,0,0
am_189586,,false,0,0,0
am_185171,,false,0,0,0
am_202330,,false,0,0,0
am_203281,,false,0,0,0
am_184853,,false,0,0,0
am_200111,,false,0,0,0
am_202323,,false,0,0,0
am_190533,,false,0,0,0
am_199718,,false,0,0,0
am_185680,,false,0,0,0
am_200966,,false,0,0,0
am_199351,,false,0,0,0
am_188626,,false,0,0,0
am_199107,,false,0,0,0
am_205277,,false,0,0,0
am_184673,,false,0,0,0
am_206975,,false,0,0,0
am_200976,,false,0,0,0
am_197258,,false,0,0,0
am_202041,,false,0,0,0
am_194618,,false,0,0,0
am_192948,,false,0,0,0
am_200507,,false,0,0,0
am_200730,,false,0,0,0
am_203341,,false,0,0,0
am_204640,,false,0,0,0
am_192968,,false,0,0,0
am_188900,,false,0,0,0
am_205084,,false,0,0,0
am_191752,,false,0,0,0
am_206787,,false,0,0,0
am_203571,,false,0,0,0
am_202119,,false,0,0,0
am_190353,,false,0,0,0
am_201236,,false,0,0,0
am_186953,,false,0,0,0
am_203478,,false,0,0,0
am_201294,,false,0,0,0
am_204428,,false,0,0,0
am_193296,,false,0,0,0
am_188954,,false,0,3,0
am_188954,,false,0,3,0
am_191228,,false,0,0,0
am_191228,,false,0,0,0
am_207765,,false,0,0,0
am_188430,,false,0,0,0
am_191490,,false,0,0,0
am_194916,,false,0,0,0
am_206224,,false,0,0,0
am_198928,,false,0,0,0
am_196712,,false,0,0,0
am_207278,,false,0,0,0
am_207278,,false,0,0,0
am_206987,,false,0,0,0
am_194676,,false,0,0,0
am_196125,,false,0,0,0
am_205886,,false,0,0,0
am_194187,,false,0,0,0
am_194187,,false,0,0,0
am_193033,,false,0,0,0
am_189835,,false,0,0,0
am_192233,,false,0,0,0
am_197390,,false,0,0,0
am_187931,,false,0,0,0
am_184527,,false,0,0,0
am_204999,,false,0,0,0
am_188226,,false,0,0,0
am_197657,,false,0,0,0
am_187283,,false,0,0,0
am_184573,2018-11-13,false,0,0,0
am_194504,,false,0,0,0
am_200726,,false,0,0,0
am_199134,,false,0,0,0
am_198098,,false,0,0,0
am_203924,,false,0,0,0
am_203924,,false,0,0,0
am_203890,,false,0,0,0
am_187192,,false,0,0,0
am_186209,,false,0,0,0
am_198155,,false,0,0,0
am_187424,,false,0,0,0
am_207013,,false,0,2,0
am_193255,,false,0,0,0
am_197111,,false,0,0,0
am_205836,,false,0,0,0
am_207036,,false,0,0,0
am_204312,,false,0,0,0
am_204833,,false,0,0,0
am_204833,,false,0,0,0
am_186997,,false,0,0,0
am_199346,,false,0,0,0
am_206967,,false,0,0,0
am_204017,,false,0,4,0
am_187171,,false,0,4,0
am_199887,,false,0,0,0
am_200758,,false,0,0,0
am_203585,,false,0,0,0
am_206002,,false,0,0,0
am_191142,,false,0,0,0
am_204917,,false,0,0,0
am_198988,,false,0,0,0
am_196838,,false,0,0,0
am_203050,,false,0,0,0
am_207543,,false,0,0,0
am_202555,,false,0,0,0
am_206648,,false,0,0,0
am_195966,,false,0,0,0
am_186805,2019-02-15,false,0,0,0
am_196034,,false,0,0,0
am_203066,,false,0,0,0
am_202175,,false,0,0,0
am_203776,,false,0,0,0
am_195572,,false,0,0,0
am_191119,,false,0,0,0
am_195724,,false,0,0,0
am_207731,,false,0,10,0
am_207731,,false,0,10,0
am_188698,,false,0,0,0
am_193887,,false,0,0,0
am_197108,,false,0,0,0
am_202010,,false,0,0,0
am_185226,,false,0,0,0
am_201910,,false,0,0,0
am_202612,,false,0,0,0
am_205741,,false,0,0,0
am_203625,,false,0,0,0
am_206813,,false,0,0,0
am_187658,,false,0,0,0
am_192742,,false,0,0,0
am_188564,,false,0,0,0
am_202775,,false,0,0,0
am_195802,,false,0,0,0
am_197415,,false,0,0,0
am_185516,,false,0,0,0
am_189254,,false,0,0,0
am_204701,,false,0,0,0
am_201039,,false,0,0,0
am_197998,,false,0,0,0
am_188857,,false,0,1,0
am_188857,,false,0,1,0
am_185603,,false,0,0,0
am_205656,,false,0,0,0
am_190319,,false,0,0,0
am_207195,,false,0,3,0
am_195623,,false,0,0,0
am_201241,,false,0,0,0
am_191201,,false,0,0,0
am_186035,,false,0,0,0
am_192018,,false,0,1,0
am_188358,,false,0,1,0
am_204309,,false,0,0,0
am_193524,,false,0,1,0
am_197623,,false,0,0,0
am_187250,,false,0,1,0
am_201887,,false,0,0,0
am_201887,,false,0,0,0
am_198998,,false,0,0,0
am_201642,,false,0,0,0
am_189169,,false,0,0,0
am_186089,,false,0,2,0
am_202538,,false,0,0,0
am_185232,,false,0,8,0
am_200959,,false,0,0,0
am_206096,,false,0,0,0
am_188881,,false,0,0,0
am_194011,,false,0,0,0
am_203636,,false,0,0,0
am_188861,,false,0,0,0
am_204613,,false,0,0,0
am_187940,,false,0,0,0
am_203388,,false,0,0,0
am_196609,,false,0,0,0
am_207373,,false,0,0,0
am_193540,2019-06-06,false,0,0,0
am_194930,,false,0,0,0
am_201716,,false,0,0,0
am_198604,,false,0,0,0
am_185519,,false,0,0,0
am_202714,,false,0,0,0
am_202714,,false,0,0,0
am_205982,,false,0,0,0
am_199758,,false,0,0,0
am_194115,,false,0,0,0
am_206261,,false,0,0,0
am_205591,,false,0,0,0
am_207790,,false,0,0,0
am_199504,,false,0,0,0
am_206116,,false,0,0,0
am_206597,,false,0,0,0
am_189986,,false,0,0,0
am_203475,,false,0,0,0
am_204975,,false,0,0,0
am_184636,,false,0,0,0
am_186252,,false,0,0,0
am_204523,,false,0,0,0
am_205925,,false,0,0,0
am_196435,,false,0,0,0
am_199743,,false,0,0,0
am_187394,2019-03-24,false,0,1,0
am_207484,,false,0,0,0
am_203857,,false,0,2,0
am_204023,,false,0,0,0
am_197668,,false,0,0,0
am_207664,,false,0,0,0
am_205354,,false,0,0,0
am_192904,,false,0,0,0
am_192725,,false,0,0,0
am_192725,,false,0,0,0
am_203968,,false,0,0,0
am_185066,,false,0,0,0
am_206006,,false,0,0,0
am_205643,,false,0,0,0
am_205292,,false,0,0,0
am_195698,,false,0,0,0
am_206918,,false,0,0,0
am_189427,,false,0,0,0
am_190397,,false,0,0,0
am_191412,,false,0,0,0
am_192379,,false,0,0,0
am_185288,,false,0,0,0
am_204327,,false,0,0,0
am_187753,,false,0,0,0
am_207382,,false,0,0,0
am_199165,,false,0,0,0
am_202621,,false,0,0,0
am_204879,,false,0,0,0
am_204879,,false,0,0,0
am_195663,,false,0,0,0
am_196804,,false,0,0,0
am_199724,,false,0,0,0
am_193498,,false,0,0,0
am_201489,,false,0,0,0
am_207196,,false,0,0,0
am_207196,,false,0,0,0
am_193985,,false,0,0,0
am_196458,,false,0,0,0
am_206377,,false,0,0,0
am_184963,,false,0,0,0
am_196357,,false,0,0,0
am_189458,,false,0,1,0
am_197518,,false,0,0,0
am_193947,,false,0,0,0
am_204863,,false,0,0,0
am_199364,,false,0,0,0
am_206673,,false,0,0,0
am_200640,,false,0,0,0
am_205581,,false,0,0,0
am_195653,,false,0,0,0
am_199176,,false,0,0,0
am_191894,,false,0,0,0
am_202688,,false,0,0,0
am_197169,,false,0,0,0
am_202550,,false,0,0,0
am_207151,,false,0,0,0
am_192703,,false,0,0,0
am_186448,,false,0,0,0
am_203021,,false,0,0,0
am_189374,,false,0,0,0
am_191479,,false,0,0,0
am_201624,,false,0,0,0
am_197492,,false,0,0,0
am_199253,,false,0,6,0
am_184654,,false,0,0,0
am_197476,,false,0,0,0
am_189404,,false,0,0,0
am_186433,,false,0,0,0
am_195219,,false,0,0,0
am_201579,,false,0,1,0
am_190507,,false,0,0,0
am_204063,,false,0,0,0
am_192837,,false,0,0,0
am_187911,,false,0,0,0
am_192232,,false,0,0,0
am_187214,,false,0,0,0
am_204807,,false,0,0,0
am_191187,,false,0,0,0
am_200010,,false,0,0,0
am_207704,,false,0,0,0
am_190176,,false,0,1,0
am_202883,,false,0,0,0
am_204815,,false,0,0,0
am_191452,,false,0,0,0
am_207713,,false,0,0,0
am_184693,,false,0,0,0
am_204279,,false,0,0,0
am_201869,,false,0,0,0
am_205808,,false,0,0,0
am_203254,,false,0,0,0
am_184906,,false,0,0,0
am_187730,,false,0,0,0
am_202671,,false,0,0,0
am_184972,,false,0,0,0
am_194124,,false,0,0,0
am_206045,,false,0,0,0
am_185494,,false,0,0,0
am_193920,,false,0,1,0
am_190707,,false,0,0,0
am_184668,,false,0,0,0
am_190815,,false,0,0,0
am_205323,,false,0,2,0
am_206076,,false,0,0,0
am_185301,,false,0,0,0
am_205281,,false,0,0,0
am_207678,,false,0,0,0
am_198426,,false,0,0,0
am_190257,,false,0,0,0
am_195569,,false,0,0,0
am_195569,,false,0,0,0
am_203157,,false,0,0,0
am_206179,,false,0,2,0
am_188328,,false,0,0,0
am_199448,,false,0,0,0
am_195659,,false,0,0,0
am_187869,,false,0,0,0
am_199380,,false,0,0,0
am_202656,,false,0,0,0
am_195397,,false,0,0,0
am_190777,,false,0,0,0
am_192426,,false,0,0,0
am_201221,,false,0,0,0
am_201284,,false,0,0,0
am_204150,,false,0,0,0
am_190920,,false,0,0,0
am_203639,,false,0,0,0
am_192435,,false,0,0,0
am_201427,,false,0,2,0
am_196017,,false,0,0,0
am_200799,,false,0,0,0
am_190232,,false,0,0,0
am_192224,,false,0,0,0
am_192228,,false,0,0,0
am_197471,,false,0,0,0
am_199578,,false,0,0,0
am_189518,,false,0,0,0
am_201820,,false,0,0,0
am_198423,,false,0,0,0
am_185369,,false,0,4,0
am_194794,,false,0,0,0
am_198944,,false,0,0,0
am_203618,,false,0,0,0
am_197702,,false,0,0,0
am_200599,,false,0,0,0
am_202032,,false,0,0,0
am_194990,,false,0,0,0
am_196917,,false,0,0,0
am_198456,,false,0,0,0
am_204638,,false,0,0,0
am_200980,,false,0,0,0
am_185015,,false,0,0,0
am_207200,,false,0,0,0
am_202731,2019-10-28,false,0,0,0
am_201744,,false,0,0,0
am_206974,,false,0,0,0
am_207049,,false,0,2,0
am_185837,,false,0,0,0
am_190178,,false,0,0,0
am_194225,,false,0,0,0
am_207076,,false,0,0,0
am_196880,,false,0,0,0
am_190047,,false,0,0,0
am_200027,,false,0,0,0
am_207183,,false,0,0,0
am_201756,,false,0,0,0
am_184908,,false,0,0,0
am_193052,,false,0,0,0
am_190404,,false,0,0,0
am_206361,,false,0,0,0
am_205260,,false,0,0,0
am_188624,,false,0,0,0
am_198584,,false,0,0,0
am_198439,,false,0,0,0
am_195545,,false,0,0,0
am_202624,,false,0,0,0
am_196769,,false,0,0,0
am_193652,,false,0,0,0
am_198240,,false,0,0,0
am_184952,,false,0,0,0
am_205413,,false,0,0,0
am_190415,,false,0,0,0
am_192958,,false,0,0,0
am_190600,,false,0,0,0
am_199225,,false,0,0,0
am_189900,,false,0,0,0
am_196911,,false,0,0,0
am_193992,,false,0,0,0
am_205324,,false,0,0,0
am_197189,,false,0,0,0
am_197620,,false,0,0,0
am_189621,,false,0,0,0
am_205561,,false,0,0,0
am_207134,,false,0,0,0
am_195677,,false,0,0,0
am_204758,,false,0,0,0
am_197864,,false,0,1,0
am_196440,,false,0,0,0
am_200614,,false,0,6,0
am_205946,,false,0,0,0
am_188112,,false,0,0,0
am_204154,,false,0,0,0
am_204154,,false,0,0,0
am_207061,,false,0,0,0
am_197527,,false,0,0,0
am_202780,,false,0,0,0
am_206807,,false,0,0,0
am_197191,,false,0,0,0
am_205446,,false,0,0,0
am_203346,,false,0,0,0
am_188407,,false,0,0,0
am_206412,,false,0,0,0
am_200650,,false,0,0,0
am_191417,,false,0,0,0
am_203384,,false,0,0,0
am_186638,,false,0,0,0
am_207497,,false,0,0,0
am_198244,,false,0,0,0
am_185504,,false,0,0,0
am_190433,,false,0,0,0
am_185074,,false,0,0,0
am_199063,,false,0,0,0
am_204443,,false,0,0,0
am_186295,,false,0,0,0
am_189978,,false,0,0,0
am_188101,,false,0,0,0
am_192088,,false,0,2,0
am_203643,,false,0,0,0
am_201675,,false,0,0,0
am_189111,,false,0,0,0
am_201674,,false,0,0,0
am_190700,,false,0,1,0
am_199746,,false,0,0,0
am_191109,,false,0,0,0
am_202310,,false,0,0,0
am_193693,,false,0,0,0
am_206755,,false,0,0,0
am_191730,,false,0,0,0
am_202758,,false,0,0,0
am_202679,,false,0,0,0
am_206798,,false,0,0,0
am_207720,,false,0,0,0
am_193344,,false,0,0,0
am_194083,,false,0,0,0
am_192049,2019-09-27,false,0,0,0
am_185209,,false,0,0,0
am_192847,,false,0,2,0
am_201683,,false,0,0,0
am_201758,,false,0,0,0
am_187757,,false,0,0,0
am_203531,,false,0,0,0
am_186978,,false,0,0,0
am_190985,,false,0,0,0
am_202974,,false,0,0,0
am_192801,,false,0,0,0
am_197735,,false,0,0,0
am_198028,,false,0,0,0
am_188892,,false,0,0,0
am_193054,,false,0,0,0
am_197480,,false,0,0,0
am_203330,,false,0,0,0
am_207519,,false,0,0,0
am_207519,,false,0,0,0
am_205060,,false,0,0,0
am_193966,,false,0,0,0
am_191802,,false,0,0,0
am_201812,,false,0,0,0
am_191011,,false,0,0,0
am_191011,,false,0,0,0
am_190855,,false,0,0,0
am_204470,,false,0,0,0
am_196856,,false,0,0,0
am_193741,,false,0,0,0
am_203089,,false,0,0,0
am_185451,,false,0,0,0
am_189270,,false,0,0,0
am_204299,,false,0,1,0
am_193423,,false,0,0,0
am_201540,,false,0,0,0
am_190346,,false,0,1,0
am_202247,,false,0,0,0
am_185230,,false,0,0,0
am_201469,,false,0,0,0
am_203965,,false,0,2,0
am_204603,,false,0,1,0
am_185670,,false,0,0,0
am_188903,,false,0,0,0
am_203275,,false,0,0,0
am_199829,,false,0,0,0
am_195566,,false,0,2,0
am_202124,,false,0,0,0
am_203457,,false,0,0,0
am_189116,,false,0,0,0
am_200491,,false,0,1,0
am_185973,,false,0,0,0
am_186048,,false,0,0,0
am_195643,,false,0,0,0
am_197523,,false,0,0,0
am_207377,,false,0,0,0
am_186049,,false,0,0,0
am_186049,,false,0,0,0
am_188455,,false,0,0,0
am_192241,,false,0,0,0
am_202787,,false,0,0,0
am_198039,,false,0,0,0
am_205892,,false,0,0,0
am_198430,,false,0,0,0
am_201597,,false,0,1,0
am_207389,,false,0,0,0
am_200227,,false,0,0,0
am_199191,,false,0,0,0
am_202790,,false,0,0,0
am_192037,,false,0,0,0
am_197297,,false,0,0,0
am_201599,,false,0,0,0
am_189928,,false,0,0,0
am_207330,,false,0,0,0
am_188287,,false,0,0,0
am_190521,,false,0,0,0
am_189697,,false,0,0,0
am_203266,,false,0,0,0
am_188947,,false,0,0,0
am_191099,,false,0,0,0
am_191099,,false,0,0,0
am_195804,,false,0,0,0
am_206234,,false,0,0,0
am_205935,,false,0,0,0
am_205935,,false,0,0,0
am_196398,,false,0,0,0
am_189343,,false,0,0,0
am_186134,,false,0,0,0
am_200785,,false,0,0,0
am_204714,,false,0,0,0
am_200967,,false,0,0,0
am_204069,,false,0,0,0
am_191468,,false,0,0,0
am_185054,,false,0,0,0
am_205303,,false,0,0,0
am_191578,,false,0,0,0
am_206324,,false,0,0,0
am_192558,,false,0,0,0
am_197815,2019-09-20,false,0,0,0
am_206132,,false,0,2,0
am_204827,,false,0,0,0
am_204827,,false,0,0,0
am_202666,,false,0,0,0
am_204612,,false,0,0,0
am_204612,,false,0,0,0
am_206178,,false,0,0,0
am_199122,,false,0,0,0
am_204773,,false,0,0,0
am_189588,,false,0,0,0
am_194164,,false,0,0,0
am_188922,,false,0,4,0
am_190484,,false,0,0,0
am_200755,,false,0,0,0
am_201288,,false,0,0,0
am_196768,,false,0,0,0
am_186385,,false,0,0,0
am_197534,,false,0,0,0
am_198089,,false,0,0,0
am_204263,,false,0,0,0
am_202216,,false,0,0,0
am_190386,,false,0,0,0
am_206177,,false,0,0,0
am_204466,,false,0,0,0
am_184815,,false,0,0,0
am_197521,,false,0,0,0
am_197521,,false,0,0,0
am_198205,,false,0,0,0
am_187392,,false,0,0,0
am_191749,,false,0,0,0
am_204545,,false,0,0,0
am_196616,,false,0,1,0
am_204164,,false,0,0,0
am_204478,,false,0,0,0
am_202259,,false,0,0,0
am_191121,,false,0,0,0
am_195052,,false,0,0,0
am_205872,,false,0,0,0
am_198078,,false,0,0,0
am_191614,,false,0,0,0
am_191810,,false,0,0,0
am_186675,,false,0,0,0
am_205703,,false,0,0,0
am_191658,,false,0,0,0
am_207517,,false,0,0,0
am_198695,,false,0,0,0
am_201016,,false,0,0,0
am_195548,,false,0,0,0
am_199274,,false,0,0,0
am_204214,,false,0,0,0
am_199939,,false,0,0,0
am_200914,,false,0,0,0
am_200914,,false,0,0,0
am_192556,,false,0,0,0
am_188889,,false,0,0,0
am_189453,,false,0,0,0
am_205672,,false,0,0,0
am_186491,,false,0,0,0
am_201179,,false,0,2,0
am_206185,,false,0,0,0
am_185304,,false,0,0,0
am_188436,,false,0,1,0
am_187609,,false,0,0,0
am_206064,,false,0,0,0
am_185415,,false,0,0,0
am_185415,,false,0,0,0
am_201134,,false,0,0,0
am_206932,,false,0,0,0
am_191383,,false,0,0,0
am_196252,,false,0,0,0
am_203109,,false,0,0,0
am_203470,,false,0,0,0
am_204102,,false,0,0,0
am_205873,,false,0,0,0
am_196754,,false,0,0,0
am_206584,,false,0,0,0
am_194961,,false,0,0,0
am_190477,,false,0,0,0
am_186914,,false,0,0,0
am_186302,,false,0,0,0
am_192479,,false,0,0,0
am_188666,,false,0,0,0
am_184637,,false,0,0,0
am_199267,,false,0,0,0
am_191845,,false,0,0,0
am_189581,,false,0,0,0
am_193405,,false,0,0,0
am_189347,,false,0,1,0
am_202182,,false,0,0,0
am_201103,,false,0,0,0
am_197753,,false,0,0,0
am_192099,,false,0,1,0
am_206582,,false,0,0,0
am_191937,,false,0,0,0
am_204697,,false,0,0,0
am_205721,,false,0,0,0
am_184894,,false,0,0,0
am_204965,,false,0,0,0
am_185016,,false,0,0,0
am_200252,,false,0,0,0
am_206534,,false,0,0,0
am_199503,,false,0,0,0
am_188859,,false,0,0,0
am_199959,,false,0,0,0
am_202023,,false,0,0,0
am_190523,,false,0,0,0
am_186876,,false,0,0,0
am_203069,,false,0,0,0
am_190408,,false,0,0,0
am_190408,,false,0,0,0
am_199321,,false,0,0,0
am_205221,,false,0,0,0
am_195503,,false,0,0,0
am_202553,,false,0,0,0
am_207343,,false,0,0,0
am_204973,,false,0,0,0
am_188285,,false,0,0,0
am_205823,,false,0,0,0
am_201416,,false,0,0,0
am_192432,,false,0,0,0
am_191106,,false,0,0,0
am_197571,,false,0,0,0
am_204191,,false,0,2,0
am_195163,,false,0,0,0
am_195283,,false,0,0,0
am_204780,,false,0,0,0
am_197087,,false,0,0,0
am_207684,,false,0,0,0
am_206818,,false,0,0,0
am_204383,,false,0,0,0
am_185303,,false,0,1,0
am_184793,,false,0,0,0
am_203761,,false,0,0,0
am_187316,,false,0,0,0
am_203930,,false,0,0,0
am_203515,,false,0,0,0
am_203943,,false,0,0,0
am_188868,,false,0,0,0
am_185950,,false,0,0,0
am_207576,,false,0,0,0
am_199907,,false,0,0,0
am_206901,,false,0,0,0
am_187950,,false,0,0,0
am_184687,,false,0,0,0
am_204870,,false,0,0,0
am_204307,,false,0,0,0
am_188125,,false,0,0,0
am_188104,,false,0,3,0
am_199258,,false,0,0,0
am_207719,,false,0,0,0
am_207719,,false,0,0,0
am_202167,,false,0,0,0
am_193337,,false,0,0,0
am_193337,,false,0,0,0
am_201656,,false,0,0,0
am_199278,,false,0,0,0
am_204981,,false,0,0,0
am_201366,,false,0,0,0
am_192970,,false,0,0,0
am_202244,,false,0,0,0
am_186244,,false,0,1,0
am_202371,,false,0,0,0
am_185043,2019-01-11,false,0,0,0
am_204985,,false,0,0,0
am_199834,,false,0,0,0
am_199263,,false,0,0,0
am_193448,,false,0,0,0
am_205284,,false,0,0,0
am_194163,,false,0,0,0
am_190946,2019-06-09,false,0,0,0
am_188853,,false,0,0,0
am_195331,,false,0,2,0
am_187719,,false,0,0,0
am_202404,,false,0,0,0
am_197961,,false,0,0,0
am_198395,,false,0,0,0
am_185659,,false,0,0,0
am_188723,,false,0,0,0
am_206421,,false,0,0,0
am_204346,,false,0,0,0
am_205484,,false,0,0,0
am_200312,,false,0,0,0
am_194100,,false,0,0,0
am_199148,,false,0,0,0
am_190486,,false,0,0,0
am_195105,,false,0,0,0
am_199172,,false,0,0,0
am_197529,,false,0,0,0
am_200139,,false,0,0,0
am_199177,,false,0,0,0
am_205168,,false,0,0,0
am_199451,,false,0,0,0
am_199070,,false,0,0,0
am_199204,,false,0,0,0
am_199204,,false,0,0,0
am_196155,,false,0,0,0
am_185316,,false,0,0,0
am_193387,,false,0,0,0
am_203699,,false,0,0,0
am_205824,,false,0,0,0
am_189613,,false,0,0,0
am_206153,,false,0,0,0
am_201729,,false,0,0,0
am_203782,,false,0,0,0
am_203853,,false,0,0,0
am_190560,,false,0,1,0
am_190560,,false,0,1,0
am_192115,,false,0,0,0
am_202965,,false,0,0,0
am_193871,,false,0,0,0
am_191918,,false,0,0,0
am_203523,,false,0,0,0
am_186350,,false,0,0,0
am_186350,,false,0,0,0
am_206732,,false,0,0,0
am_194229,,false,0,0,0
am_206102,,false,0,0,0
am_203321,,false,0,0,0
am_207612,,false,0,0,0
am_199877,,false,0,0,0
am_205261,,false,0,0,0
am_204570,,false,0,0,0
am_202150,,false,0,0,0
am_188955,,false,0,0,0
am_202450,,false,0,0,0
am_193075,,false,0,0,0
am_199237,,false,0,0,0
am_204768,,false,0,0,0
am_207776,,false,0,0,0
am_192068,,false,0,0,0
am_186112,,false,0,0,0
am_201199,,false,0,0,0
am_186379,,false,0,0,0
am_185586,,false,0,0,0
am_195332,,false,0,0,0
am_206547,,false,0,0,0
am_196782,,false,0,0,0
am_207142,,false,0,0,0
am_203991,,false,0,0,0
am_189041,,false,0,0,0
am_186246,,false,0,0,0
am_188313,,false,0,0,0
am_200476,,false,0,0,0
am_202478,,false,0,0,0
am_203850,,false,0,0,0
am_185270,,false,0,0,0
am_194999,,false,0,0,0
am_191134,,false,0,1,0
am_201826,,false,0,0,0
am_188705,,false,0,0,0
am_203119,,false,0,10,0
am_199305,,false,0,0,0
am_199620,,false,0,0,0
am_191120,,false,0,0,0
am_194359,,false,0,0,0
am_192335,,false,0,0,0
am_202652,,false,0,0,0
am_197673,,false,0,0,0
am_198435,,false,0,0,0
am_199214,,false,0,0,0
am_201118,,false,0,0,0
am_192095,,false,0,0,0
am_198624,,false,0,0,0
am_204761,,false,0,0,0
am_194308,,false,0,0,0
am_202921,,false,0,0,0
am_197586,,false,0,0,0
am_187186,,false,0,0,0
am_203480,,false,0,0,0
am_185099,,false,0,0,0
am_185589,,false,0,0,0
am_206186,,false,0,0,0
am_196541,,false,0,0,0
am_201637,,false,0,0,0
am_187395,,false,0,1,0
am_203219,,false,0,0,0
am_204534,,false,0,14,0
am_195381,,false,0,0,0
am_206762,,false,0,0,0
am_206762,,false,0,0,0
am_189139,,false,0,0,0
am_195307,,false,0,0,0
am_203540,,false,0,0,0
am_193648,,false,0,0,0
am_201998,,false,0,0,0
am_204117,,false,0,0,0
am_206359,,false,0,0,0
am_202597,,false,0,0,0
am_206504,,false,0,0,0
am_198666,,false,0,0,0
am_203012,,false,0,0,0
am_197705,,false,0,0,0
am_196505,,false,0,0,0
am_185727,,false,0,0,0
am_185727,,false,0,0,0
am_188895,,false,0,0,0
am_205684,,false,0,2,0
am_186583,,false,0,0,0
am_200696,,false,0,0,0
am_185168,,false,0,5,0
am_205564,,false,0,4,0
am_205035,,false,0,0,0
am_190436,,false,0,0,0
am_198105,,false,0,0,0
am_188249,,false,0,0,0
am_186125,,false,0,0,0
am_205435,,false,0,0,0
am_189695,,false,0,1,0
am_200214,,false,0,0,0
am_196709,,false,0,0,0
am_192804,,false,0,0,0
am_199121,,false,0,0,0
am_199449,,false,0,0,0
am_200020,,false,0,0,0
am_203939,,false,0,0,0
am_198674,,false,0,0,0
am_191703,,false,0,0,0
am_185091,,false,0,0,0
am_188854,,false,0,0,0
am_190646,,false,0,0,0
am_193460,,false,0,0,0
am_202187,,false,0,0,0
am_186394,,false,0,0,0
am_195402,,false,0,0,0
am_199181,,false,0,0,0
am_187295,,false,0,0,0
am_201069,,false,0,0,0
am_200127,,false,0,0,0
am_199347,,false,0,0,0
am_202901,,false,0,0,0
am_199443,,false,0,0,0
am_204363,,false,0,0,0
am_192564,,false,0,0,0
am_200371,,false,0,0,0
am_197932,,false,0,0,0
am_206493,,false,0,0,0
am_191034,,false,0,0,0
